clip_id,voice_id,sentence_id,noise_type,snr_db,path,reference_raw,prediction_raw,reference_norm,prediction_norm,wer,cer
voice_01_s031_fan_-5db,voice_01,s031,fan,-5,data\noisy_wav\voice_01_s031_fan_-5db.wav,Please send the report before the end of the day.,Please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_07_s017_fan_-5db,voice_07,s017,fan,-5,data\noisy_wav\voice_07_s017_fan_-5db.wav,Please leave the receipt on the kitchen counter.,"And if you alive don�t be, please don�t be off your curates!",please leave the receipt on the kitchen counter,and if you alive don t be please don t be off your curates,1.75,0.8297872340425532
voice_09_s009_fan_-5db,voice_09,s009,fan,-5,data\noisy_wav\voice_09_s009_fan_-5db.wav,We ordered soup and bread for lunch.,What a super boyfriend.,we ordered soup and bread for lunch,what a super boyfriend,1.0,0.7142857142857143
voice_10_s041_fan_-5db,voice_10,s041,fan,-5,data\noisy_wav\voice_10_s041_fan_-5db.wav,He turned off the alarm before going outside.,He turned out to be a normal four-point outside.,he turned off the alarm before going outside,he turned out to be a normal four point outside,0.875,0.3409090909090909
voice_10_s042_fan_-5db,voice_10,s042,fan,-5,data\noisy_wav\voice_10_s042_fan_-5db.wav,The letter was hidden inside the blue envelope.,The letter was hidden inside the blue envelope.,the letter was hidden inside the blue envelope,the letter was hidden inside the blue envelope,0.0,0.0
voice_06_s031_fan_-5db,voice_06,s031,fan,-5,data\noisy_wav\voice_06_s031_fan_-5db.wav,Please send the report before the end of the day.,please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_08_s007_fan_-5db,voice_08,s007,fan,-5,data\noisy_wav\voice_08_s007_fan_-5db.wav,He placed the coffee mug beside the window.,I'll play to the coffee mug inside the window.,he placed the coffee mug beside the window,i'll play to the coffee mug inside the window,0.5,0.23809523809523808
voice_02_s027_fan_-5db,voice_02,s027,fan,-5,data\noisy_wav\voice_02_s027_fan_-5db.wav,She folded the blanket and placed it on the chair.,She folded the blanket and placed it on the chair.,she folded the blanket and placed it on the chair,she folded the blanket and placed it on the chair,0.0,0.0
voice_10_s012_fan_-5db,voice_10,s012,fan,-5,data\noisy_wav\voice_10_s012_fan_-5db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_10_s048_fan_-5db,voice_10,s048,fan,-5,data\noisy_wav\voice_10_s048_fan_-5db.wav,The glass bottle rolled under the table.,The glass bottle broke under the table.,the glass bottle rolled under the table,the glass bottle broke under the table,0.14285714285714285,0.10256410256410256
voice_05_s012_fan_-5db,voice_05,s012,fan,-5,data\noisy_wav\voice_05_s012_fan_-5db.wav,The students waited quietly outside the classroom.,the students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_03_s002_fan_-5db,voice_03,s002,fan,-5,data\noisy_wav\voice_03_s002_fan_-5db.wav,She forgot her notebook at the library.,She forgot her notebook and the library.,she forgot her notebook at the library,she forgot her notebook and the library,0.14285714285714285,0.05263157894736842
voice_07_s035_fan_-5db,voice_07,s035,fan,-5,data\noisy_wav\voice_07_s035_fan_-5db.wav,He checked the map before leaving the hotel.,You check the map before leaving the town.,he checked the map before leaving the hotel,you check the map before leaving the town,0.375,0.20930232558139536
voice_08_s012_fan_0db,voice_08,s012,fan,0,data\noisy_wav\voice_08_s012_fan_0db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_02_s024_fan_0db,voice_02,s024,fan,0,data\noisy_wav\voice_02_s024_fan_0db.wav,The red bicycle leaned against the brick wall.,the red bicycle lead against the brick wall.,the red bicycle leaned against the brick wall,the red bicycle lead against the brick wall,0.125,0.044444444444444446
voice_08_s025_fan_0db,voice_08,s025,fan,0,data\noisy_wav\voice_08_s025_fan_0db.wav,We heard music coming from the upstairs apartment.,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_04_s006_fan_0db,voice_04,s006,fan,0,data\noisy_wav\voice_04_s006_fan_0db.wav,The train stopped suddenly near the station.,The train stopped suddenly near the station.,the train stopped suddenly near the station,the train stopped suddenly near the station,0.0,0.0
voice_03_s005_fan_0db,voice_03,s005,fan,0,data\noisy_wav\voice_03_s005_fan_0db.wav,I heard thunder while walking across campus.,I heard thunder while walking across campus.,i heard thunder while walking across campus,i heard thunder while walking across campus,0.0,0.0
voice_08_s045_fan_0db,voice_08,s045,fan,0,data\noisy_wav\voice_08_s045_fan_0db.wav,She closed the book and looked at the clock.,She closed the book and looked at the clock.,she closed the book and looked at the clock,she closed the book and looked at the clock,0.0,0.0
voice_08_s028_fan_0db,voice_08,s028,fan,0,data\noisy_wav\voice_08_s028_fan_0db.wav,The bus driver waited at the corner.,the bus driver waited at the corner.,the bus driver waited at the corner,the bus driver waited at the corner,0.0,0.0
voice_03_s025_fan_0db,voice_03,s025,fan,0,data\noisy_wav\voice_03_s025_fan_0db.wav,We heard music coming from the upstairs apartment.,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_02_s019_fan_0db,voice_02,s019,fan,0,data\noisy_wav\voice_02_s019_fan_0db.wav,They walked through the park after dinner.,they walked through the park after dinner.,they walked through the park after dinner,they walked through the park after dinner,0.0,0.0
voice_10_s001_fan_0db,voice_10,s001,fan,0,data\noisy_wav\voice_10_s001_fan_0db.wav,The package arrived before noon.,The package arrived before noon.,the package arrived before noon,the package arrived before noon,0.0,0.0
voice_01_s010_fan_0db,voice_01,s010,fan,0,data\noisy_wav\voice_01_s010_fan_0db.wav,The lights flickered when the storm began.,the lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_04_s045_fan_0db,voice_04,s045,fan,0,data\noisy_wav\voice_04_s045_fan_0db.wav,She closed the book and looked at the clock.,She closed the book and looked at the clock.,she closed the book and looked at the clock,she closed the book and looked at the clock,0.0,0.0
voice_09_s007_fan_0db,voice_09,s007,fan,0,data\noisy_wav\voice_09_s007_fan_0db.wav,He placed the coffee mug beside the window.,He placed the coffee mug beside the window.,he placed the coffee mug beside the window,he placed the coffee mug beside the window,0.0,0.0
voice_02_s035_fan_0db,voice_02,s035,fan,0,data\noisy_wav\voice_02_s035_fan_0db.wav,He checked the map before leaving the hotel.,He checked the map before leaving the hotel.,he checked the map before leaving the hotel,he checked the map before leaving the hotel,0.0,0.0
voice_08_s022_fan_0db,voice_08,s022,fan,0,data\noisy_wav\voice_08_s022_fan_0db.wav,The meeting was moved to a larger room.,The meeting was moved to a larger room.,the meeting was moved to a larger room,the meeting was moved to a larger room,0.0,0.0
voice_08_s039_fan_0db,voice_08,s039,fan,0,data\noisy_wav\voice_08_s039_fan_0db.wav,She left her umbrella in the back seat.,She left her umbrella in the back seat.,she left her umbrella in the back seat,she left her umbrella in the back seat,0.0,0.0
voice_10_s046_fan_0db,voice_10,s046,fan,0,data\noisy_wav\voice_10_s046_fan_0db.wav,The car engine started after a few tries.,The car engine started after a few tries.,the car engine started after a few tries,the car engine started after a few tries,0.0,0.0
voice_01_s031_fan_0db,voice_01,s031,fan,0,data\noisy_wav\voice_01_s031_fan_0db.wav,Please send the report before the end of the day.,please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_07_s017_fan_0db,voice_07,s017,fan,0,data\noisy_wav\voice_07_s017_fan_0db.wav,Please leave the receipt on the kitchen counter.,"Please, leave the receipt on the kitchen counter.",please leave the receipt on the kitchen counter,please leave the receipt on the kitchen counter,0.0,0.0
voice_09_s009_fan_0db,voice_09,s009,fan,0,data\noisy_wav\voice_09_s009_fan_0db.wav,We ordered soup and bread for lunch.,Your própria,we ordered soup and bread for lunch,your pr pria,1.0,0.8
voice_10_s041_fan_0db,voice_10,s041,fan,0,data\noisy_wav\voice_10_s041_fan_0db.wav,He turned off the alarm before going outside.,He turned off the alarm before going outside.,he turned off the alarm before going outside,he turned off the alarm before going outside,0.0,0.0
voice_10_s042_fan_0db,voice_10,s042,fan,0,data\noisy_wav\voice_10_s042_fan_0db.wav,The letter was hidden inside the blue envelope.,The letter was hidden inside the blue envelope.,the letter was hidden inside the blue envelope,the letter was hidden inside the blue envelope,0.0,0.0
voice_06_s031_fan_0db,voice_06,s031,fan,0,data\noisy_wav\voice_06_s031_fan_0db.wav,Please send the report before the end of the day.,please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_08_s007_fan_0db,voice_08,s007,fan,0,data\noisy_wav\voice_08_s007_fan_0db.wav,He placed the coffee mug beside the window.,You place the coffee mug beside the window.,he placed the coffee mug beside the window,you place the coffee mug beside the window,0.25,0.09523809523809523
voice_02_s027_fan_0db,voice_02,s027,fan,0,data\noisy_wav\voice_02_s027_fan_0db.wav,She folded the blanket and placed it on the chair.,She folded the blanket and placed it on the chair.,she folded the blanket and placed it on the chair,she folded the blanket and placed it on the chair,0.0,0.0
voice_10_s012_fan_0db,voice_10,s012,fan,0,data\noisy_wav\voice_10_s012_fan_0db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_10_s048_fan_0db,voice_10,s048,fan,0,data\noisy_wav\voice_10_s048_fan_0db.wav,The glass bottle rolled under the table.,The glass bottle rolled under the table.,the glass bottle rolled under the table,the glass bottle rolled under the table,0.0,0.0
voice_05_s012_fan_0db,voice_05,s012,fan,0,data\noisy_wav\voice_05_s012_fan_0db.wav,The students waited quietly outside the classroom.,the students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_03_s002_fan_0db,voice_03,s002,fan,0,data\noisy_wav\voice_03_s002_fan_0db.wav,She forgot her notebook at the library.,She forgot her notebook at the library.,she forgot her notebook at the library,she forgot her notebook at the library,0.0,0.0
voice_07_s035_fan_0db,voice_07,s035,fan,0,data\noisy_wav\voice_07_s035_fan_0db.wav,He checked the map before leaving the hotel.,He checked the map before leaving the hotel.,he checked the map before leaving the hotel,he checked the map before leaving the hotel,0.0,0.0
voice_08_s012_fan_5db,voice_08,s012,fan,5,data\noisy_wav\voice_08_s012_fan_5db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_02_s024_fan_5db,voice_02,s024,fan,5,data\noisy_wav\voice_02_s024_fan_5db.wav,The red bicycle leaned against the brick wall.,the red bicycle leaned against the brick wall.,the red bicycle leaned against the brick wall,the red bicycle leaned against the brick wall,0.0,0.0
voice_08_s025_fan_5db,voice_08,s025,fan,5,data\noisy_wav\voice_08_s025_fan_5db.wav,We heard music coming from the upstairs apartment.,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_04_s006_fan_5db,voice_04,s006,fan,5,data\noisy_wav\voice_04_s006_fan_5db.wav,The train stopped suddenly near the station.,The train stopped suddenly near the station.,the train stopped suddenly near the station,the train stopped suddenly near the station,0.0,0.0
voice_03_s005_fan_5db,voice_03,s005,fan,5,data\noisy_wav\voice_03_s005_fan_5db.wav,I heard thunder while walking across campus.,I heard thunder while walking across campus.,i heard thunder while walking across campus,i heard thunder while walking across campus,0.0,0.0
voice_08_s045_fan_5db,voice_08,s045,fan,5,data\noisy_wav\voice_08_s045_fan_5db.wav,She closed the book and looked at the clock.,She closed the book and looked at the clock.,she closed the book and looked at the clock,she closed the book and looked at the clock,0.0,0.0
voice_08_s028_fan_5db,voice_08,s028,fan,5,data\noisy_wav\voice_08_s028_fan_5db.wav,The bus driver waited at the corner.,the bus driver waited at the corner.,the bus driver waited at the corner,the bus driver waited at the corner,0.0,0.0
voice_03_s025_fan_5db,voice_03,s025,fan,5,data\noisy_wav\voice_03_s025_fan_5db.wav,We heard music coming from the upstairs apartment.,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_02_s019_fan_5db,voice_02,s019,fan,5,data\noisy_wav\voice_02_s019_fan_5db.wav,They walked through the park after dinner.,they walk through the park after dinner.,they walked through the park after dinner,they walk through the park after dinner,0.14285714285714285,0.04878048780487805
voice_10_s001_fan_5db,voice_10,s001,fan,5,data\noisy_wav\voice_10_s001_fan_5db.wav,The package arrived before noon.,The package arrived before noon.,the package arrived before noon,the package arrived before noon,0.0,0.0
voice_01_s010_fan_5db,voice_01,s010,fan,5,data\noisy_wav\voice_01_s010_fan_5db.wav,The lights flickered when the storm began.,the lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_04_s045_fan_5db,voice_04,s045,fan,5,data\noisy_wav\voice_04_s045_fan_5db.wav,She closed the book and looked at the clock.,She closed the book and looked at the clock.,she closed the book and looked at the clock,she closed the book and looked at the clock,0.0,0.0
voice_09_s007_fan_5db,voice_09,s007,fan,5,data\noisy_wav\voice_09_s007_fan_5db.wav,He placed the coffee mug beside the window.,He placed the coffee mug beside the window.,he placed the coffee mug beside the window,he placed the coffee mug beside the window,0.0,0.0
voice_02_s035_fan_5db,voice_02,s035,fan,5,data\noisy_wav\voice_02_s035_fan_5db.wav,He checked the map before leaving the hotel.,He checked the map before leaving the hotel.,he checked the map before leaving the hotel,he checked the map before leaving the hotel,0.0,0.0
voice_08_s022_fan_5db,voice_08,s022,fan,5,data\noisy_wav\voice_08_s022_fan_5db.wav,The meeting was moved to a larger room.,The meeting was moved to a larger room.,the meeting was moved to a larger room,the meeting was moved to a larger room,0.0,0.0
voice_08_s039_fan_5db,voice_08,s039,fan,5,data\noisy_wav\voice_08_s039_fan_5db.wav,She left her umbrella in the back seat.,She left her umbrella in the back seat.,she left her umbrella in the back seat,she left her umbrella in the back seat,0.0,0.0
voice_10_s046_fan_5db,voice_10,s046,fan,5,data\noisy_wav\voice_10_s046_fan_5db.wav,The car engine started after a few tries.,The car engine started after a few tries.,the car engine started after a few tries,the car engine started after a few tries,0.0,0.0
voice_01_s031_fan_5db,voice_01,s031,fan,5,data\noisy_wav\voice_01_s031_fan_5db.wav,Please send the report before the end of the day.,Please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_07_s017_fan_5db,voice_07,s017,fan,5,data\noisy_wav\voice_07_s017_fan_5db.wav,Please leave the receipt on the kitchen counter.,"Please, leave the receipt on the kitchen counter.",please leave the receipt on the kitchen counter,please leave the receipt on the kitchen counter,0.0,0.0
voice_09_s009_fan_5db,voice_09,s009,fan,5,data\noisy_wav\voice_09_s009_fan_5db.wav,We ordered soup and bread for lunch.,We ordered soup and bread for lunch.,we ordered soup and bread for lunch,we ordered soup and bread for lunch,0.0,0.0
voice_10_s041_fan_5db,voice_10,s041,fan,5,data\noisy_wav\voice_10_s041_fan_5db.wav,He turned off the alarm before going outside.,He turned off the alarm before going outside.,he turned off the alarm before going outside,he turned off the alarm before going outside,0.0,0.0
voice_10_s042_fan_5db,voice_10,s042,fan,5,data\noisy_wav\voice_10_s042_fan_5db.wav,The letter was hidden inside the blue envelope.,the letter was hidden inside the blue envelope.,the letter was hidden inside the blue envelope,the letter was hidden inside the blue envelope,0.0,0.0
voice_06_s031_fan_5db,voice_06,s031,fan,5,data\noisy_wav\voice_06_s031_fan_5db.wav,Please send the report before the end of the day.,please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_08_s007_fan_5db,voice_08,s007,fan,5,data\noisy_wav\voice_08_s007_fan_5db.wav,He placed the coffee mug beside the window.,He placed the coffee mug beside the window.,he placed the coffee mug beside the window,he placed the coffee mug beside the window,0.0,0.0
voice_02_s027_fan_5db,voice_02,s027,fan,5,data\noisy_wav\voice_02_s027_fan_5db.wav,She folded the blanket and placed it on the chair.,she folded the blanket and placed it on the chair.,she folded the blanket and placed it on the chair,she folded the blanket and placed it on the chair,0.0,0.0
voice_10_s012_fan_5db,voice_10,s012,fan,5,data\noisy_wav\voice_10_s012_fan_5db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_10_s048_fan_5db,voice_10,s048,fan,5,data\noisy_wav\voice_10_s048_fan_5db.wav,The glass bottle rolled under the table.,The glass bottle rolled under the table.,the glass bottle rolled under the table,the glass bottle rolled under the table,0.0,0.0
voice_05_s012_fan_5db,voice_05,s012,fan,5,data\noisy_wav\voice_05_s012_fan_5db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_03_s002_fan_5db,voice_03,s002,fan,5,data\noisy_wav\voice_03_s002_fan_5db.wav,She forgot her notebook at the library.,She forgot her notebook at the library.,she forgot her notebook at the library,she forgot her notebook at the library,0.0,0.0
voice_07_s035_fan_5db,voice_07,s035,fan,5,data\noisy_wav\voice_07_s035_fan_5db.wav,He checked the map before leaving the hotel.,He checked the map before leaving the hotel.,he checked the map before leaving the hotel,he checked the map before leaving the hotel,0.0,0.0
voice_08_s012_fan_10db,voice_08,s012,fan,10,data\noisy_wav\voice_08_s012_fan_10db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_02_s024_fan_10db,voice_02,s024,fan,10,data\noisy_wav\voice_02_s024_fan_10db.wav,The red bicycle leaned against the brick wall.,the red bicycle leaned against the brick wall.,the red bicycle leaned against the brick wall,the red bicycle leaned against the brick wall,0.0,0.0
voice_08_s025_fan_10db,voice_08,s025,fan,10,data\noisy_wav\voice_08_s025_fan_10db.wav,We heard music coming from the upstairs apartment.,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_04_s006_fan_10db,voice_04,s006,fan,10,data\noisy_wav\voice_04_s006_fan_10db.wav,The train stopped suddenly near the station.,The train stops suddenly near the station.,the train stopped suddenly near the station,the train stops suddenly near the station,0.14285714285714285,0.06976744186046512
voice_03_s005_fan_10db,voice_03,s005,fan,10,data\noisy_wav\voice_03_s005_fan_10db.wav,I heard thunder while walking across campus.,I heard thunder while walking across campus.,i heard thunder while walking across campus,i heard thunder while walking across campus,0.0,0.0
voice_08_s045_fan_10db,voice_08,s045,fan,10,data\noisy_wav\voice_08_s045_fan_10db.wav,She closed the book and looked at the clock.,She closed the book and looked at the clock.,she closed the book and looked at the clock,she closed the book and looked at the clock,0.0,0.0
voice_08_s028_fan_10db,voice_08,s028,fan,10,data\noisy_wav\voice_08_s028_fan_10db.wav,The bus driver waited at the corner.,The bus driver waited at the corner.,the bus driver waited at the corner,the bus driver waited at the corner,0.0,0.0
voice_03_s025_fan_10db,voice_03,s025,fan,10,data\noisy_wav\voice_03_s025_fan_10db.wav,We heard music coming from the upstairs apartment.,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_02_s019_fan_10db,voice_02,s019,fan,10,data\noisy_wav\voice_02_s019_fan_10db.wav,They walked through the park after dinner.,They walk through the park after dinner.,they walked through the park after dinner,they walk through the park after dinner,0.14285714285714285,0.04878048780487805
voice_10_s001_fan_10db,voice_10,s001,fan,10,data\noisy_wav\voice_10_s001_fan_10db.wav,The package arrived before noon.,The package arrived before noon.,the package arrived before noon,the package arrived before noon,0.0,0.0
voice_01_s010_fan_10db,voice_01,s010,fan,10,data\noisy_wav\voice_01_s010_fan_10db.wav,The lights flickered when the storm began.,The lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_04_s045_fan_10db,voice_04,s045,fan,10,data\noisy_wav\voice_04_s045_fan_10db.wav,She closed the book and looked at the clock.,She closed the book and looked at the clock.,she closed the book and looked at the clock,she closed the book and looked at the clock,0.0,0.0
voice_09_s007_fan_10db,voice_09,s007,fan,10,data\noisy_wav\voice_09_s007_fan_10db.wav,He placed the coffee mug beside the window.,He placed the coffee mug beside the window.,he placed the coffee mug beside the window,he placed the coffee mug beside the window,0.0,0.0
voice_02_s035_fan_10db,voice_02,s035,fan,10,data\noisy_wav\voice_02_s035_fan_10db.wav,He checked the map before leaving the hotel.,He checked the map before leaving the hotel.,he checked the map before leaving the hotel,he checked the map before leaving the hotel,0.0,0.0
voice_08_s022_fan_10db,voice_08,s022,fan,10,data\noisy_wav\voice_08_s022_fan_10db.wav,The meeting was moved to a larger room.,The meeting was moved to a larger room.,the meeting was moved to a larger room,the meeting was moved to a larger room,0.0,0.0
voice_08_s039_fan_10db,voice_08,s039,fan,10,data\noisy_wav\voice_08_s039_fan_10db.wav,She left her umbrella in the back seat.,She left her umbrella in the back seat.,she left her umbrella in the back seat,she left her umbrella in the back seat,0.0,0.0
voice_10_s046_fan_10db,voice_10,s046,fan,10,data\noisy_wav\voice_10_s046_fan_10db.wav,The car engine started after a few tries.,The car engine started after a few tries.,the car engine started after a few tries,the car engine started after a few tries,0.0,0.0
voice_01_s031_fan_10db,voice_01,s031,fan,10,data\noisy_wav\voice_01_s031_fan_10db.wav,Please send the report before the end of the day.,Please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_07_s017_fan_10db,voice_07,s017,fan,10,data\noisy_wav\voice_07_s017_fan_10db.wav,Please leave the receipt on the kitchen counter.,"Please, leave the receipt on the kitchen counter.",please leave the receipt on the kitchen counter,please leave the receipt on the kitchen counter,0.0,0.0
voice_09_s009_fan_10db,voice_09,s009,fan,10,data\noisy_wav\voice_09_s009_fan_10db.wav,We ordered soup and bread for lunch.,We ordered soup and bread for lunch.,we ordered soup and bread for lunch,we ordered soup and bread for lunch,0.0,0.0
voice_10_s041_fan_10db,voice_10,s041,fan,10,data\noisy_wav\voice_10_s041_fan_10db.wav,He turned off the alarm before going outside.,He turned off the alarm before going outside.,he turned off the alarm before going outside,he turned off the alarm before going outside,0.0,0.0
voice_10_s042_fan_10db,voice_10,s042,fan,10,data\noisy_wav\voice_10_s042_fan_10db.wav,The letter was hidden inside the blue envelope.,The letter was hidden inside the blue envelope.,the letter was hidden inside the blue envelope,the letter was hidden inside the blue envelope,0.0,0.0
voice_06_s031_fan_10db,voice_06,s031,fan,10,data\noisy_wav\voice_06_s031_fan_10db.wav,Please send the report before the end of the day.,please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_08_s007_fan_10db,voice_08,s007,fan,10,data\noisy_wav\voice_08_s007_fan_10db.wav,He placed the coffee mug beside the window.,He placed the coffee mug beside the window.,he placed the coffee mug beside the window,he placed the coffee mug beside the window,0.0,0.0
voice_02_s027_fan_10db,voice_02,s027,fan,10,data\noisy_wav\voice_02_s027_fan_10db.wav,She folded the blanket and placed it on the chair.,She folded the blanket and placed it on the chair.,she folded the blanket and placed it on the chair,she folded the blanket and placed it on the chair,0.0,0.0
voice_10_s012_fan_10db,voice_10,s012,fan,10,data\noisy_wav\voice_10_s012_fan_10db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_10_s048_fan_10db,voice_10,s048,fan,10,data\noisy_wav\voice_10_s048_fan_10db.wav,The glass bottle rolled under the table.,The glass bottle rolled under the table.,the glass bottle rolled under the table,the glass bottle rolled under the table,0.0,0.0
voice_05_s012_fan_10db,voice_05,s012,fan,10,data\noisy_wav\voice_05_s012_fan_10db.wav,The students waited quietly outside the classroom.,the students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_03_s002_fan_10db,voice_03,s002,fan,10,data\noisy_wav\voice_03_s002_fan_10db.wav,She forgot her notebook at the library.,She forgot her notebook at the library.,she forgot her notebook at the library,she forgot her notebook at the library,0.0,0.0
voice_07_s035_fan_10db,voice_07,s035,fan,10,data\noisy_wav\voice_07_s035_fan_10db.wav,He checked the map before leaving the hotel.,He checked the map before leaving the hotel.,he checked the map before leaving the hotel,he checked the map before leaving the hotel,0.0,0.0
voice_08_s012_fan_20db,voice_08,s012,fan,20,data\noisy_wav\voice_08_s012_fan_20db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_02_s024_fan_20db,voice_02,s024,fan,20,data\noisy_wav\voice_02_s024_fan_20db.wav,The red bicycle leaned against the brick wall.,the red bicycle leaned against the brick wall.,the red bicycle leaned against the brick wall,the red bicycle leaned against the brick wall,0.0,0.0
voice_08_s025_fan_20db,voice_08,s025,fan,20,data\noisy_wav\voice_08_s025_fan_20db.wav,We heard music coming from the upstairs apartment.,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_04_s006_fan_20db,voice_04,s006,fan,20,data\noisy_wav\voice_04_s006_fan_20db.wav,The train stopped suddenly near the station.,The train stops suddenly near the station.,the train stopped suddenly near the station,the train stops suddenly near the station,0.14285714285714285,0.06976744186046512
voice_03_s005_fan_20db,voice_03,s005,fan,20,data\noisy_wav\voice_03_s005_fan_20db.wav,I heard thunder while walking across campus.,I heard thunder while walking across campus.,i heard thunder while walking across campus,i heard thunder while walking across campus,0.0,0.0
voice_08_s045_fan_20db,voice_08,s045,fan,20,data\noisy_wav\voice_08_s045_fan_20db.wav,She closed the book and looked at the clock.,She closed the book and looked at the clock.,she closed the book and looked at the clock,she closed the book and looked at the clock,0.0,0.0
voice_08_s028_fan_20db,voice_08,s028,fan,20,data\noisy_wav\voice_08_s028_fan_20db.wav,The bus driver waited at the corner.,The bus driver waited at the corner.,the bus driver waited at the corner,the bus driver waited at the corner,0.0,0.0
voice_03_s025_fan_20db,voice_03,s025,fan,20,data\noisy_wav\voice_03_s025_fan_20db.wav,We heard music coming from the upstairs apartment.,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_02_s019_fan_20db,voice_02,s019,fan,20,data\noisy_wav\voice_02_s019_fan_20db.wav,They walked through the park after dinner.,They walk through the park after dinner.,they walked through the park after dinner,they walk through the park after dinner,0.14285714285714285,0.04878048780487805
voice_10_s001_fan_20db,voice_10,s001,fan,20,data\noisy_wav\voice_10_s001_fan_20db.wav,The package arrived before noon.,The package arrived before noon.,the package arrived before noon,the package arrived before noon,0.0,0.0
voice_01_s010_fan_20db,voice_01,s010,fan,20,data\noisy_wav\voice_01_s010_fan_20db.wav,The lights flickered when the storm began.,The lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_04_s045_fan_20db,voice_04,s045,fan,20,data\noisy_wav\voice_04_s045_fan_20db.wav,She closed the book and looked at the clock.,She closed the book and looked at the clock.,she closed the book and looked at the clock,she closed the book and looked at the clock,0.0,0.0
voice_09_s007_fan_20db,voice_09,s007,fan,20,data\noisy_wav\voice_09_s007_fan_20db.wav,He placed the coffee mug beside the window.,he placed the coffee mug beside the window.,he placed the coffee mug beside the window,he placed the coffee mug beside the window,0.0,0.0
voice_02_s035_fan_20db,voice_02,s035,fan,20,data\noisy_wav\voice_02_s035_fan_20db.wav,He checked the map before leaving the hotel.,He checked the map before leaving the hotel.,he checked the map before leaving the hotel,he checked the map before leaving the hotel,0.0,0.0
voice_08_s022_fan_20db,voice_08,s022,fan,20,data\noisy_wav\voice_08_s022_fan_20db.wav,The meeting was moved to a larger room.,The meeting was moved to a larger room.,the meeting was moved to a larger room,the meeting was moved to a larger room,0.0,0.0
